,Lattice,Reward,Zoom,"Δ: D[0,4], l=0","Δ: B[0,2], l=2","Δ: B[0,2], l=4","Δ: B[0,2], l=6","Δ: B[0,2], l=8","Δ: B[0,2], l=10","Δ: B[0,2], l=12","Δ: B[0,2], l=14","Δ: B[0,2], l=16","Δ: B[0,2], l=18","Δ: L[0,0], l=0","Δ: L[0,0], l=0","Δ: L[0,0], l=0","Δ: L[0,0], l=0","Δ: L[0,0], l=0","Δ: L[0,0], l=0","Δ: L[0,0], l=0","Δ: L[0,0], l=0","Δ: L[0,0], l=2","Δ: L[0,0], l=2","Δ: L[0,0], l=2","Δ: L[0,0], l=2","Δ: L[0,0], l=2","Δ: L[0,0], l=2","Δ: L[0,0], l=2","Δ: L[0,0], l=4","Δ: L[0,0], l=4","Δ: L[0,0], l=4","Δ: L[0,0], l=4","Δ: L[0,0], l=4","Δ: L[0,0], l=4","Δ: L[0,0], l=6","Δ: L[0,0], l=6","Δ: L[0,0], l=6","Δ: L[0,0], l=6","Δ: L[0,0], l=6","Δ: L[0,0], l=8","Δ: L[0,0], l=8","Δ: L[0,0], l=8","Δ: L[0,0], l=8","Δ: L[0,0], l=10","Δ: L[0,0], l=10","Δ: L[0,0], l=10","Δ: L[0,0], l=12","Δ: L[0,0], l=12","λ²: D[0,4], l=0","λ²: B[0,2], l=2","λ²: B[0,2], l=4","λ²: B[0,2], l=6","λ²: B[0,2], l=8","λ²: B[0,2], l=10","λ²: B[0,2], l=12","λ²: B[0,2], l=14","λ²: B[0,2], l=16","λ²: B[0,2], l=18","λ²: L[0,0], l=0","λ²: L[0,0], l=0","λ²: L[0,0], l=0","λ²: L[0,0], l=0","λ²: L[0,0], l=0","λ²: L[0,0], l=0","λ²: L[0,0], l=0","λ²: L[0,0], l=0","λ²: L[0,0], l=2","λ²: L[0,0], l=2","λ²: L[0,0], l=2","λ²: L[0,0], l=2","λ²: L[0,0], l=2","λ²: L[0,0], l=2","λ²: L[0,0], l=2","λ²: L[0,0], l=4","λ²: L[0,0], l=4","λ²: L[0,0], l=4","λ²: L[0,0], l=4","λ²: L[0,0], l=4","λ²: L[0,0], l=4","λ²: L[0,0], l=6","λ²: L[0,0], l=6","λ²: L[0,0], l=6","λ²: L[0,0], l=6","λ²: L[0,0], l=6","λ²: L[0,0], l=8","λ²: L[0,0], l=8","λ²: L[0,0], l=8","λ²: L[0,0], l=8","λ²: L[0,0], l=10","λ²: L[0,0], l=10","λ²: L[0,0], l=10","λ²: L[0,0], l=12","λ²: L[0,0], l=12"
25,60.0,429.0967131521571,2.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,7.997115776733242,10.006724877292616,11.999607409548062,13.999667993293404,16.006012327692744,17.99862820520236,20.00137447476581,21.99175958886461,10.00249981224205,11.99492104704129,14.001576839700595,16.00335714792594,17.996625669120164,20.0015525933178,22.005561225181825,12.000538663353542,13.999828237364111,16.001165333147313,17.998452790013282,19.99885952576278,21.99760044328509,14.0001239933515,15.99666521690355,18.000693407218453,20.008194591932025,22.016494590551588,15.999954457307332,18.005209138395173,19.999252255358265,21.99445187507616,17.99874751575441,19.992291661820936,22.00504170796147,19.995899780235792,22.005987992594783,1.7779211387579608,10.90971049187428,19.69267931312856,21.57520598887988,17.722058334341135,12.029075740233525,7.122399633542772,3.804305405660617,1.8737795243719024,0.8654043480849919,0.7140153552791079,0.1905571767999329,0.0392482958906028,0.0072033406041763,0.0002354186424596,0.0002354186424596,0.0002038452544419,0.0001319170028227,3.4462006129515674,0.7752970986669173,0.1407807661182357,0.0221647753806787,0.002908223384792,0.0002323162321091,1.8166090482170068e-06,5.390579958135309,1.0882234279005465,0.1827699929886171,0.0268311080469148,0.004154109694751,0.0008290337006782,5.3656425049335645,1.0039647024919225,0.1571536155991001,0.0213965082165369,0.0022061487142717,4.112827117880658,0.7266657884074115,0.1080619319868195,0.0143112167670314,2.6489869188970605,0.4489724786043119,0.0651512784584661,1.5055671571290798,0.2451994225309086
19,27.0,428.6025149486094,3.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,8.00143013207901,9.999276638425108,11.99997088402228,13.99030100032807,16.00479806732869,18.000767754996048,19.99304207003379,21.99361663599106,9.998108885429522,12.002347727037984,14.002284277440872,16.007460142446185,18.005153221104624,19.99982850289083,22.004208782326785,11.998995110209124,14.006543058765065,16.01015618978446,17.99672612590014,20.003986568104075,21.997577168187767,14.005394802638948,16.005552831940697,18.007722831410078,20.008409244507664,22.00550813745093,15.998561308452867,17.99994759542844,20.00119242428645,22.006317179631655,18.0004346034703,20.005106963837385,22.001702564874336,19.99539318156665,22.003039985072554,1.778137335303004,10.908485703940237,19.691838663548605,21.575483494736257,17.720871879837155,12.028266570120689,7.121581645185385,3.80346940604108,1.8740245826194168,0.8649609820047253,0.714007421869711,0.1899807689813985,0.0395251417627768,0.0065864866734987,0.0012890695682834,0.000304702378099,5.281283886853599e-06,5.281283886853599e-06,3.445922296833993,0.7762406269797364,0.1411022124370015,0.0222662062095187,0.0022958528777017,0.0006143071317703,0.0001349508607711,5.390960870701939,1.0891024268145453,0.1810314852456393,0.0268329066139514,0.0044454110155176,0.0009234245971332,5.364958781849116,1.004239001489671,0.1568333656921048,0.0220394839441672,0.0023751684411164,4.112852608959727,0.7277466904404034,0.1087293539325032,0.0143439090851582,2.648336176149911,0.4475380895843357,0.0649890175699576,1.5054195865892124,0.2466371869507054
26,92.0,428.2432947425421,3.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,8.007163969347442,9.994154718260525,12.00164073978723,13.986292378528477,15.996053856430969,17.99704123711232,19.995098437804465,21.996231067661817,9.998354966841497,11.985504066760512,14.00739570589412,16.003545815322372,18.002471420483637,20.00377075787864,22.00193964600721,12.002457497816769,13.997931165133895,16.00718464295875,17.998790561957115,19.996887270353238,22.000116949780004,13.999534669545602,15.985320589569092,18.000908920351602,19.99735614227973,21.99427042284157,15.998142592009884,17.99046736755529,19.99165344929422,21.991406975509022,17.9989270650968,20.003598318983904,22.006552219669963,19.99152134099617,22.000580639934796,1.7787340401375686,10.908797410681167,19.692347216335577,21.576120999023825,17.721695354991603,12.028521965211064,7.121829210130591,3.803464384144669,1.87357533384526,0.8648459742619318,0.7137793635320213,0.1893221780501199,0.0401708578054283,0.0071860752724905,0.0005094453823298,9.535003562106935e-05,7.471960447249651e-05,5.371979311130193e-05,3.4456165523305704,0.7754312005361708,0.1409324503795108,0.0207690967227194,0.0044962329652207,0.0006005513096817,0.0002669340883149,5.390244250739888,1.0898644287857824,0.1806126518419207,0.0259574076616837,0.0038695056385063,0.001654275820171,5.365258192553308,1.0037014237625492,0.157639682578675,0.0217755496280885,0.0027570630597197,4.111923594068121,0.7276598423324032,0.1091622271355065,0.0140500770252943,2.649731280642322,0.4474977768037516,0.0649023554846284,1.5061483986858633,0.2458527427422059
18,27.0,427.77983622575664,2.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,8.00128164203651,9.99944192555547,11.999945781749489,13.990103165059356,16.004939063197767,18.001377936412023,19.993113062166813,21.993674934053423,9.998023424575852,12.002203181268367,14.002578048497256,16.007539159872405,18.005428207392576,19.999779044782816,22.00398377910456,11.999191082559175,14.006816747702938,16.01004687579924,17.996916348277395,20.00390286137295,21.99773955098764,14.005508843035646,16.005394153038758,18.007682388388197,20.00824564334974,22.005570509039465,15.998729547331935,17.99977361430711,20.001420774664727,22.00591157217361,18.000498145653676,20.004943998282865,22.001657707623668,19.9954648250836,22.00323703021658,1.7781170362209258,10.90849418814298,19.69182098496112,21.57551859146244,17.72086947760371,12.028283229392898,7.121589531484185,3.803449938363472,1.8740459453734373,0.8649595259583988,0.7140070215635815,0.1899873248248971,0.0395769722349779,0.0065980225603378,0.0012933303318727,0.0002838454720314,3.246283012658352e-06,3.246283012658352e-06,3.445932991532442,0.7762393802260966,0.1410820573268956,0.022257874262559,0.002317531417097,0.0006125818490775,0.000125849476936,5.390970103830721,1.0891265563581254,0.1810344224392155,0.0268049202279354,0.0044178218461718,0.0009112053820083,5.364943681869495,1.0042468403657845,0.1568399006867945,0.0220378033625011,0.0024010983154025,4.11285774180574,0.7277360216801391,0.1087440826956104,0.0143216697918362,2.648343196849716,0.4475348897112934,0.0650068616445831,1.5053910808159436,0.246632879836163
22,94.0,427.4375473312169,4.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,8.00312914721183,9.99309673747859,11.9944922150685,14.005361247614788,15.993789641469112,18.000354676369312,19.99971015189338,21.99973166397388,9.997840191904936,12.005146182596592,13.987667679274086,15.997896279964294,17.997449851397306,19.99928699239037,22.00089401560076,12.003090672836716,14.00196560636546,15.997481672768377,18.002611246998658,20.004883116958872,21.99719927298512,13.998048854351357,16.000283516187743,18.001651586274612,19.999414534927546,21.999712738358117,16.003618601577056,17.997862451058555,20.000907861074044,21.995909198293703,18.002641093571732,19.9966706364566,22.000045798275817,20.003422773965283,22.00307602909125,1.778136374477294,10.909235751997247,19.69269664806232,21.57494426727336,17.721846661643482,12.028577324948737,7.121521303713721,3.803032878930048,1.873603203084737,0.8644540877243193,0.7138743501106963,0.1901536225989763,0.0392657587995277,0.0073377436293616,0.0004845780188994,0.0003988954303901,6.767885321692376e-05,6.444199300908296e-05,3.445810337845172,0.7753774875782883,0.1410754298390243,0.0226033929768737,0.0031992896360809,2.524231821753021e-05,2.524231821753021e-05,5.39048823052462,1.0891606861759524,0.1816845598199928,0.0266064697898587,0.0038364233326296,0.0008091218176796,5.365052137469863,1.0038848417361927,0.1575766389092719,0.0218262630518051,0.0029134928283266,4.1116623553216,0.7272900207271726,0.1092932248835736,0.0144779255234613,2.6482211860481883,0.4489444417970171,0.0649791625058501,1.505727213823183,0.246331773839832
30,89.0,427.2134406478836,0.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,8.003735046616637,9.997439258804077,11.994875885071233,13.998298049386356,16.00165651051559,18.001969793892933,19.998680053957496,22.00290781168725,9.995917998244988,12.00997302455363,13.999322698265312,16.004116905962587,18.00196978337363,20.004116601488786,22.00165129191708,12.002115739022852,13.998018156951296,16.002621842165837,17.999552617488654,20.00817585997632,22.001041069298516,13.999637587781766,15.998718627596384,18.006551702586002,19.997395479539403,21.991411781266795,16.000666942541432,17.990415840749634,19.999216481714985,21.99913747431768,17.999907148150964,19.99800044701521,21.999637801851776,20.00267149728024,21.99832791488676,1.7777886209923808,10.908224086329623,19.693046946483893,21.57518092702096,17.721213064763145,12.0287104148325,7.120993411456373,3.804022076647452,1.873776177679835,0.8655498543009743,0.7147030786627461,0.1900310537937754,0.0395712306313426,0.0067333307748849,0.0004384129896965,0.0004384129896965,9.153973099474612e-05,6.450473677997296e-05,3.446210085509866,0.7760356079340527,0.1404271606454006,0.0232066016070151,0.0023965312242611,0.000360975848085,0.0002383893552867,5.38970615676905,1.0891365079332909,0.1816683310216943,0.0266697743639767,0.0039294275503005,0.0006397569085168,5.364650464361137,1.0048811327804694,0.1586208161802475,0.0220071298431002,0.0023772787349215,4.111663074636014,0.7269077877837158,0.1088942621722552,0.014369506543823,2.6488916243222134,0.449352001286543,0.064613862342071,1.5044745407758675,0.2456382528098044
33,25.0,427.1748218487247,2.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,8.000722996367413,9.998593023560424,12.001418192164,13.994279433073732,16.00859253528072,17.99362122733349,19.992350313486437,22.00510903288893,9.999562709075924,11.999224849717788,13.998615562351183,16.00146262586152,17.99569369517796,20.00772016297756,21.988242873516583,11.99987823527064,13.989557905998248,16.004551355147225,17.995393346293724,19.999010227886064,22.002558543652693,14.004689764920323,15.997200492318209,18.001192992875552,19.997246829101265,22.009394438500827,16.000744076495895,17.996212138854833,19.99476968611218,21.99620537187667,18.002134239198163,20.000896531131676,22.003661297732016,19.999533367595287,21.999229491832228,1.7775870718711202,10.9090404216362,19.692082133097603,21.57578875032243,17.722168026758702,12.028549700470716,7.121958183941707,3.802530173882665,1.8742926305459664,0.8647937343478203,0.714629115232767,0.1906223294381243,0.039295798045501,0.0071828117646768,0.0002525322549762,0.0001003652795236,0.0001003652795236,0.0001003652795236,3.446092216171792,0.7753774457099928,0.1403329522625295,0.021512460727962,0.0036045683736323,0.0006740507206719,0.0004176461505147,5.390104125425236,1.0879859049114604,0.1815920188483571,0.0278484930264243,0.0038944102604017,0.0008326846483454,5.365250615861723,1.0032419510728392,0.1575593488707564,0.0217649718415973,0.0038377042235281,4.112676239320196,0.7278973700508334,0.1084765815169274,0.0142831133678154,2.648661288887143,0.448434852020005,0.0647866400671334,1.5057590028138113,0.245669713561581
33,91.0,427.0679830780111,5.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,8.001563638243258,10.00224082670056,12.00163538342617,14.003935250525108,15.99637693440548,18.002462321356255,20.002097848960723,22.000094904851355,9.999008809416535,11.999561576236829,14.002797870366894,15.998500682690938,17.996516139000754,19.99838844616784,21.99650810701742,12.000437629539745,14.002532327558836,16.003057707563222,18.00057261202041,20.00143401001381,21.99204296999952,13.997347199697804,16.0032751889051,18.000767045875737,19.99964292715356,22.00027894330753,16.00421692795519,17.997088527165,20.00052037201944,22.000164413949943,17.999930483015692,20.000705281742853,21.99614281625784,20.00169471762776,21.999005318100536,1.777617060160556,10.909065863857869,19.692735879153524,21.57495352994982,17.722149382674125,12.028258953809097,7.121312144516036,3.803080922578469,1.8741681915562465,0.8654963115060617,0.7146736126668626,0.1908543483959716,0.0391023744949743,0.0068282864192554,0.0005242454462219,0.000279076231172,6.088575595123181e-05,2.414255387795343e-05,3.445786247457228,0.775574746216807,0.1404980666024066,0.0222025010790944,0.0033230377693864,0.0005382851912978,0.0001201541470801,5.3903299833642855,1.088352316328982,0.1817230167506374,0.0268987225191373,0.0036809212186456,0.0010512864092897,5.365211624726416,1.0042629892070452,0.1573179272059209,0.0218660417266299,0.0024226175489271,4.112416838580164,0.7272253014799821,0.1089839336724283,0.0142774531247993,2.648605838628571,0.4488951131853548,0.0651181621360142,1.5065728146919557,0.2464690495742355
12,53.0,426.9257932942684,1.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,7.999135589926971,9.999084290849044,12.004695730368605,13.998168604598144,15.99847700054571,18.001959556749085,19.99907177436381,22.002365393801597,9.999809148581466,12.002349681267514,13.998522622009858,15.997749538715931,17.990992976665503,20.00478808361245,21.99873002589332,11.99734909675969,14.005084069591945,15.994760540299351,17.99182414760534,19.992803368278544,21.998327613750234,14.005337529899784,16.011314890721813,17.99624319414516,19.993504088914023,22.004676826440324,16.002861166334483,17.995665946364166,19.99822146491055,22.00618031297001,18.00235657036304,20.00464064822532,22.005146007769277,20.000313471014618,21.99614753762865,1.777750147614042,10.908858262818402,19.69257654086915,21.57542133901817,17.72175704322995,12.029493044855585,7.121540320283315,3.803715619324195,1.8724013633486765,0.8652236003502157,0.7143088088276235,0.1907803068412892,0.0391532872434566,0.0070694819012263,0.0003020754517028,0.0002769496859489,0.0002048594215868,3.137573157272485e-05,3.4459071911216466,0.7750999977127264,0.1408331375847882,0.0223580572684019,0.0035039836992613,0.0004312407244162,8.03372913021823e-06,5.390635876327314,1.0881450848335703,0.1817683979897014,0.0266056078708478,0.0036446203052324,0.0014025356648827,5.365119118844122,1.004215831383813,0.157871918603668,0.0211402922519869,0.0026074004808649,4.113313669017672,0.7273114510103984,0.1088630108396607,0.0142027791905514,2.649347547515209,0.4484687506083811,0.0642086900366391,1.5058634433072369,0.2457266285869475
19,99.0,426.7924323383632,3.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,8.00091925098313,10.002123502009043,12.004990536383431,14.001971744717917,15.99685112346754,18.003716095284908,20.00325983754217,21.99459358220298,9.996591500126408,11.995160548445734,14.003134689790766,15.99436641736782,17.995769635485452,19.994213239912625,22.00436351997364,12.005043830206994,13.997878754494677,16.002246779421085,18.001060753654606,20.00480818804501,22.00930461275579,13.994835870204124,16.012459120204916,17.99602858023452,20.000953744665157,21.99095083335196,16.002214341105432,17.999989452821573,19.993625600430256,21.99268445560596,17.998665620631076,20.00245663666049,21.99811943257976,19.990848319626224,21.9988849861145,1.77708786068423,10.909003348078093,19.69186233094364,21.574897790377644,17.72106426529346,12.029416872933394,7.12109237321014,3.8026953190575,1.8732227156466803,0.8639034979212605,0.7150771395607426,0.1903188186875722,0.0394876150045558,0.0063398878060775,0.0012740091248479,9.483352105154836e-05,8.588621798272425e-05,5.330365734382713e-05,3.4457647151953603,0.7757200317195958,0.1400760253536211,0.0224879421422163,0.0034904608160072,0.0005929959622116,2.927401833215677e-05,5.39100537090107,1.0896491277818003,0.1812497913979796,0.026820128302642,0.0032959925695211,0.0009299455205032,5.36642533542892,1.0035979854570904,0.1581523624166242,0.0220287731284148,0.0028878558560259,4.111805158425455,0.7271252077739611,0.108510746285287,0.0141243437616409,2.649560158069068,0.4487685603021255,0.0643122181104236,1.5050840918647748,0.2454381245034668
24,60.0,426.7283670972776,2.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,7.997075485598602,10.006763377995837,11.999547680313375,13.999667244383737,16.00614422281505,17.99862708624675,20.00135959316312,21.991184364798084,10.00270136508088,11.9950993687884,14.001812371321652,16.003368132219215,17.996632933619424,20.00230952076184,22.005599390174872,12.000523647428215,14.000421995295255,16.001163404547533,17.998435689147747,19.99911667375183,21.997623150947877,13.9999437727036,15.996904724265423,18.000777166363893,20.007625198788965,22.01642156588993,15.999956890953074,18.0052519045244,19.999196160370012,21.9944974216246,17.998367772907027,19.99215725487676,22.00527472065075,19.995812159628212,22.006373145612724,1.7778772226790804,10.909732814201774,19.692649716284397,21.575185672147352,17.721993993404443,12.02907548642032,7.122403451504444,3.804300038987334,1.8738221834528253,0.8653660589018372,0.7140176865954718,0.1906090307503291,0.0392445871056407,0.0072017394323894,0.0002174542071281,0.0002144669773599,0.0002059342734872,0.0001347166954423,3.446199331942628,0.7753047545815015,0.1407617025740741,0.0221890264413508,0.0029013835031409,0.0002529016623735,1.0382030985385708e-05,5.390574650779516,1.088221938297304,0.1827734328666049,0.0268515968354376,0.0041477964446955,0.0008267124164419,5.365684578895955,1.0038673364272843,0.1572173568068189,0.0213830309987583,0.002202391514431,4.11283786385255,0.7266615388618615,0.1080711458084281,0.0143114239108749,2.6489222628392555,0.4489642565511678,0.0652236116049488,1.5055642085086394,0.2451647484312248
17,27.0,426.7156996798063,2.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,8.001117913241682,9.99942290337561,11.999826456862316,13.989810451091271,16.00436657407994,18.00105344114192,19.993366848294457,21.993832243801656,9.997798581484334,12.001967995048034,14.002336775670765,16.00873610206025,18.00582214985672,19.99947025785267,22.004371047825128,11.99959516964073,14.005917580656988,16.00963585262874,17.99901566574759,20.00372821395789,21.99822764959336,14.006004542684204,16.005732420710817,18.007769946494346,20.008178983844537,22.00595634836838,15.998363154162176,18.000114351844406,19.99938785707876,22.00568475495688,18.001207790765534,20.00570096493633,22.00207282960293,19.995231503501444,22.002842947525806,1.778096308028559,10.90853112256017,19.691846361032937,21.57556871512717,17.72084705324044,12.02829791163059,7.12158359629705,3.803477248947659,1.8740424063353511,0.8649358925520503,0.7140203309447574,0.1898832596437312,0.0395427429030673,0.0066341648047513,0.0013081989831845,0.0003192577311333,1.3121008944481618e-05,1.3121008944481618e-05,3.4459515177669195,0.7762554327419386,0.1411313250506049,0.0221389391367908,0.0022571625850453,0.0006447914538325,9.280961442254711e-05,5.39099119592781,1.0890040110007788,0.1810521922950352,0.0267913162969033,0.0044477125127758,0.0010462234547327,5.364908304690782,1.0042740316094776,0.1568202142914176,0.0219689192362551,0.0024224526556428,4.112911491572016,0.7277366725945354,0.1086813035645257,0.0142461805494613,2.648378708344442,0.4475538868805421,0.0650862193604282,1.50534594568901,0.246662661508596
21,94.0,426.5325144875444,4.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,8.003192052057221,9.993084388477506,11.9943800535192,14.00518629965766,15.993627318474202,18.000357288332562,19.999880209988667,21.999740694962234,9.997772405967703,12.00509153146705,13.987760881949225,15.998336046997991,17.997643452105756,19.99938987882449,22.000830981919908,12.003069873005964,14.001936028411864,15.997462078334893,18.00280515417878,20.00495039713376,21.9971835121678,13.998067330104863,16.00024910873597,18.00170038906699,19.999291874701917,21.999835895079663,16.003211518176926,17.99776301127695,20.000971823422923,21.99590304718059,18.002621429396353,19.996758129978723,21.99956032635477,20.00342177628922,22.00307688795841,1.7781340732814446,10.909231169808317,19.692694602550148,21.57494064547832,17.72184496495371,12.028520063456716,7.121516264170553,3.80303638149415,1.8736048145831372,0.8644510497847028,0.713864580451271,0.1901441994929705,0.039256701109833,0.0073789124711528,0.0005086476982297,0.0003954967181828,6.185360473838447e-05,4.71354648573026e-05,3.445809736698563,0.7753826281683815,0.1411056174564961,0.0226063232802103,0.0031732692534442,5.290406132571336e-05,2.1956589265614112e-05,5.390482453559921,1.0891529854650923,0.1816800165164872,0.0266135599942751,0.003845004196976,0.0008031722515741,5.365027215766359,1.003886827554853,0.1575826023155289,0.0218330052354696,0.0029123387634321,4.111647283995563,0.7272996301454888,0.1092890853719746,0.0144713585833851,2.648215683306051,0.4489748043781167,0.0649651662179443,1.505783721583073,0.2463331488491681
19,18.0,426.44716342541074,0.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,7.999537968463264,10.000767098444046,11.993582336567346,13.999752298444507,15.993173739966004,18.000565092402972,20.003406536777028,22.004190913983617,9.99834624253912,11.999793845568782,14.001290494466671,15.997641875690316,17.996603101786455,20.004970174273467,22.00644792495761,12.001996533500495,13.995302670593372,16.004238162725528,18.00181029945174,19.994868500456217,21.99649285065447,14.001772551158211,15.999725862065096,18.002566257500725,19.99759061225108,22.00801911043586,15.998941146943247,18.00168044060934,19.996496278131385,22.00099569053389,17.998241275593458,19.99887967262301,21.99372859892436,20.003189360926623,21.99774604285136,1.7775296403708014,10.909157830437056,19.69203048116984,21.575484431758984,17.722036441854872,12.028691317071017,7.121398348695274,3.8035242329064776,1.873385691551848,0.8648692625237163,0.7142090410362019,0.1911103487814967,0.0389567560990318,0.0064943072605019,0.0014686502354191,8.747659369672835e-05,3.558082259424776e-05,3.558082259424776e-05,3.445762730191926,0.7752446857654685,0.1407332878939653,0.0220333847169953,0.0027329657757758,0.0007284091014697,0.0003196435306852,5.390906381478077,1.0887540963923397,0.1823181313662975,0.02708231001552,0.0039246387604606,0.0007673856432887,5.365219761555789,1.0037076480607916,0.1571730008772552,0.0219157147469677,0.0025107394491414,4.112318472189937,0.7276906139756942,0.1085495662428173,0.013904381976027,2.6489139164439925,0.4487474044472566,0.0639452282133142,1.505722781245124,0.2465492567192711
32,91.0,426.40625086079433,4.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,8.001646690509236,10.002243126549995,12.001667383124058,14.003881288773476,15.996467784496382,18.002404711984354,20.002055753224575,22.000011691105467,9.99888546733973,11.999731385834602,14.00280655144376,15.998465193240042,17.996492507349224,19.99825694044909,21.996605229173163,12.00067228299854,14.002559222134844,16.00301007683717,18.000587040752336,20.00153323514628,21.992036063862585,13.997300230581702,16.00326417069593,18.00074991007625,19.99983459285795,22.000214408062163,16.00423001236576,17.997020367509247,20.000501187697544,22.000199833404928,18.000140421125955,20.00069973742039,21.99620825439699,20.001619755260545,21.998907142352703,1.7776159368330111,10.90907505603312,19.692741463365035,21.57495026571865,17.72215535353332,12.02826769649342,7.121304246594982,3.803077341001176,1.8741740803093163,0.8654940318492077,0.7146594259663445,0.1908560284147269,0.0390933579565975,0.0068294354572841,0.0005234961160542,0.000270479373394,6.578454343443224e-05,3.9074208292860525e-05,3.4457959459271934,0.775579493786314,0.1404912960923837,0.0222057129693829,0.0033156091875572,0.000537500276351,0.0001147248738883,5.390332509310093,1.0883526456543435,0.1817122189844634,0.0269133046967378,0.0036765807070561,0.0010547662819749,5.365203139056301,1.004261418242954,0.1573429275144366,0.021867159167258,0.0024156067305493,4.112424216804003,0.7272151143121108,0.1089897954013581,0.014268736725179,2.6486314878269965,0.4488953921502606,0.0651136151178455,1.506565884191536,0.2464644329057632
18,18.0,426.39762457505714,0.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,7.999069761647843,10.000793639300388,11.993050755597654,14.000288080126046,15.993048697467891,18.001750963542143,20.003856244247864,22.00409081875812,9.999101509458852,12.00000902589876,14.001235875210265,15.99804133521626,17.996325774953,20.00519790354184,22.007014928334392,12.001736452172045,13.994452020148744,16.00346668378945,18.0002788667337,19.994548845998946,21.99650188570813,14.00073182321503,15.999808207623426,18.00246900610596,19.998090003918623,22.008707816774265,15.998738084628709,18.001614651074632,19.99627235692926,22.0016566655878,17.99761340019089,19.99939622878912,21.993086699964483,20.00361905852216,21.99804343622178,1.777616882534519,10.909157034260504,19.69208965438502,21.57551563417585,17.722093321915455,12.028701131677066,7.121382747216757,3.803558445018904,1.8733081263586715,0.8648705194641371,0.7141182393725051,0.1910954218608518,0.0389550882880785,0.0064733735597764,0.001601132704501,3.536440550650656e-05,3.274483002506202e-06,3.274483002506202e-06,3.4458139652269875,0.7752822599970931,0.1407575866624558,0.0220240441541376,0.0026721321540056,0.000704745841427,0.0003279367607718,5.390970390280253,1.088819861177153,0.1823042685059085,0.027121554957887,0.0039113251447659,0.0007606471561233,5.365287331444917,1.003723937704735,0.1571458469326585,0.0219726070525802,0.0025159862793142,4.112305406410355,0.727704253126813,0.1085753849707279,0.0138531375644095,2.648906939258852,0.4487135643758466,0.0639176412037204,1.5057135023777302,0.2465545169399999
20,94.0,425.9984110056317,3.0,8.0,9.0,11.0,13.0,15.0,17.0,19.0,21.0,23.0,25.0,8.003180024450463,9.993039628572816,11.994414946149965,14.004951543731565,15.993899256738244,18.00032563159467,19.999966868906775,21.99966592165148,9.99784065881271,12.005123749845325,13.987862609973366,15.998362990249095,17.99765009044222,19.99931943619268,22.00062204032917,12.003071251615598,14.002205410610545,15.997389525445591,18.00287877750073,20.0049705590707,21.99695987170749,13.99794597826034,16.000299370855522,18.00178032872062,19.99927401503237,21.99985025447488,16.003116455634455,17.997718174749874,20.000876772436644,21.995843998208443,18.002595682799342,19.99661245492344,21.99961297371017,20.00306627458369,22.00290809385307,1.7781569911016866,10.909229467015203,19.692701348481524,21.574951077537488,17.72184191371061,12.028529449985404,7.121516808093657,3.803042545643648,1.8736158056114376,0.8644640635958287,0.71385560058252,0.1901288596535962,0.0392482893451513,0.0073731420014452,0.0005226470567556,0.0003872670977108,5.145322760638594e-05,5.145322760638594e-05,3.44581048687456,0.7753889985874314,0.1410992950144315,0.0225998201657406,0.0031695073453784,3.657324260406132e-05,3.657324260406132e-05,5.390469842054586,1.089139796794094,0.1816962877635694,0.0266211208975579,0.0038436673220713,0.0007949025797692,5.365024917785582,1.0038974521212392,0.1575863555358775,0.0218265404277232,0.0029203991876396,4.111638726580807,0.7273130246312154,0.1092824347465444,0.0144582477467469,2.648201347791101,0.4489756285903928,0.0649814511338922,1.505746406080571,0.2463312217226872
